Step,Time,Datetime,X,Y,Z,Vx,Vy,Vz,Eclipse_status_Earth,Eclipse_status_Moon
789,790544169.1843239,2025-01-19 07:34:59.999871+00:00,-40457.856527511416,-11881.014360702868,105.2824528707721,0.8664623131381153,-2.949976108888164,-0.0022270717726795793,0,0
790,790544669.1843239,2025-01-19 07:43:19.999871+00:00,-39997.83654524566,-13347.780013127249,104.09923332223724,0.9734139292325706,-2.916436655117254,-0.0025052878467789383,0,0
791,790545169.1843239,2025-01-19 07:51:39.999871+00:00,-39484.65812853171,-14796.804880307478,102.77771440733004,1.079072499273581,-2.8790208204872276,-0.002780207962061054,0,0
792,790545669.1843239,2025-01-19 07:59:59.999871+00:00,-38919.00298489615,-16226.162979960867,101.31963565932345,1.183297586899519,-2.8377782909283353,-0.0030514666644637293,0,0
793,790546169.1843239,2025-01-19 08:08:19.999871+00:00,-38301.622572036686,-17633.954447285047,99.72691815587788,1.2859506586923135,-2.792763838865944,-0.003318703311099169,0,0
794,790546669.1843239,2025-01-19 08:16:39.999871+00:00,-37633.337100204735,-19018.308060293613,98.00166199308279,1.386895268316325,-2.7440372504538817,-0.003581562550627663,0,0
795,790547169.1843239,2025-01-19 08:24:59.999871+00:00,-36915.034443204495,-20377.383727098157,96.14614352103223,1.4859972378729693,-2.6916632461437566,-0.0038396947966407528,0,0
796,790547669.1843239,2025-01-19 08:33:19.999870+00:00,-36147.668959461036,-21709.374931831244,94.16281234458971,1.5831248362304184,-2.635711394698398,-0.00409275669341509,0,0
797,790548169.1843239,2025-01-19 08:41:39.999870+00:00,-35332.26022472905,-23012.511135961347,92.05428809331451,1.6781489540920895,-2.576256020766205,-0.004340411573409614,0,0
798,790548669.1843239,2025-01-19 08:49:59.999870+00:00,-34469.89167813104,-24285.060131811064,89.82335696483189,1.7709432755723233,-2.5133761061416,-0.004582329905891015,0,0
799,790549169.1843239,2025-01-19 08:58:19.999870+00:00,-33561.709183328196,-25525.330345154718,87.4729680462342,1.8613844460526165,-2.447155184844996,-0.004818189736085633,0,0
800,790549669.1843239,2025-01-19 09:06:39.999870+00:00,-32608.91950673925,-26731.673083840127,85.00622941839724,1.949352236097019,-2.377681232163668,-0.0050476771142699715,0,0
801,790550169.1843239,2025-01-19 09:14:59.999870+00:00,-31612.788714831924,-27902.484729451924,82.42640404838632,2.0347297012108045,-2.305046547802659,-0.005270486514226841,0,0
802,790550669.1843239,2025-01-19 09:23:19.999869+00:00,-30574.64049261814,-29036.208869110353,79.7369054754094,2.117403337232282,-2.22934763330239,-0.00548632124050963,0,0
803,790551169.1843239,2025-01-19 09:31:39.999869+00:00,-29495.8543855877,-30131.33836457952,76.94129329604914,2.1972632311535887,-2.150685063886889,-0.005694893823973421,0,0
804,790551669.1843239,2025-01-19 09:39:59.999869+00:00,-28377.86396741569,-31186.41735594291,74.04326845477232,2.274203207172534,-2.069163354913626,-0.005895926405048489,0,0
805,790552169.1843239,2025-01-19 09:48:19.999869+00:00,-27222.154935876246,-32200.04319719112,71.0466683459729,2.3481209677839763,-1.9848908231027034,-0.006089151104249093,0,0
806,790552669.1843239,2025-01-19 09:56:39.999869+00:00,-26030.263139489383,-33170.86832115727,67.95546173405421,2.418918229725853,-1.897979442729708,-0.006274310379428425,0,0
807,790553169.1843239,2025-01-19 10:04:59.999869+00:00,-24803.77253751841,-34097.60203132937,64.77374349829552,2.4865008546018106,-1.8085446969728367,-0.006451157369308962,0,0
808,790553669.1843239,2025-01-19 10:13:19.999868+00:00,-23544.313096022655,-34979.01221816563,61.50572920947916,2.550778974009389,-1.716705424610934,-0.006619456222836373,0,0
